song_index,file_name,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19
73,Rascal Flatts - Life is a Highway (1).mp3,-16.35011864,83.67499542236328,-6.959191322,31.93967628479004,5.449598789215088,9.389669418334961,2.3320655822753906,7.279407501220703,-0.108450182,9.262957572937012,-0.140452698,2.8734514713287354,-2.317129612,2.021005392074585,-1.825012088,0.8965688347816467,-2.856503725,2.0101864337921143,-2.501442432,2.436817169189453
74,Rome in Silver - Forever.mp3,-85.03629303,88.01411437988281,-11.42855453,14.822490692138672,2.1130573749542236,2.847576141357422,-2.805184126,6.176845073699951,-10.48942852,2.392758846282959,-2.308274746,0.069447942,-4.622523308,0.9172499775886536,-5.309385777,-2.214803219,-1.541372538,0.47512757778167725,0.26018667221069336,1.130956768989563
75,Ross from Friends - Love Divide.mp3,-175.1616821,98.80805206298828,42.45925521850586,27.477474212646484,9.285685539245605,4.330645561218262,-3.572313786,-0.266956389,-5.508478165,2.5117099285125732,-1.992907047,6.561314105987549,3.2253429889678955,4.376028060913086,-2.857389688,-0.45277366,-5.135223866,0.5522990822792053,-4.7391119,-0.646883428
76,Sex Education SoundTrack S01E06 Not Speaking by Oli Julian.mp3,-220.2864532,119.49422454833984,-15.42796612,20.067733764648438,-8.244835854,7.252181053161621,-19.8062706,3.5342888832092285,-2.570102453,3.852705478668213,-2.729285717,-3.390932798,-7.525286198,0.45318716764450073,-7.1226964,-6.68842268,-5.893091679,-3.313594818,-12.3978138,-7.620233059
77,Sex Education SoundTrack _ S01E02 Sex Pretzels by Oli Julian (320 kbps) (1).mp3,-107.9682541,95.71496582,6.217504024505615,20.732603073120117,-1.444359064,10.865407943725586,-5.658732891,10.763629913330078,-4.136428356,6.142493248,-0.524247348,1.8412435054779053,-0.548478901,-3.25724411,3.7479214668273926,-3.018168211,0.40082985162734985,0.7388433814048767,-4.901260853,-1.307531595
78,SHOW-GO - PULSE.mp3,-150.563736,102.84081268310547,-2.620167017,30.03071403503418,2.9315969944000244,-3.41390419,-7.828609943,-4.976225376,-9.891559601,-3.831881285,-5.186859131,-9.59622097,-9.552546501,0.4191235899925232,-5.506726742,-1.932953596,-12.26359081,-0.619753599,-6.463704109,-4.262000084
79,Sirens (feat. Caroline Polachek).mp3,-64.60366058,81.40648651123047,-15.41194725,8.044218063354492,-1.659003735,5.843522071838379,3.9313032627105713,5.5499653816223145,-3.789118528,7.312707424163818,-0.00508506,10.055068969726562,4.8864006996154785,7.4998908042907715,0.8909534811973572,3.824805498123169,1.4550248384475708,7.416910648345947,1.369787335395813,5.051823616027832
80,Snow Angels.mp3,-181.719696,188.96267700195312,-14.21467781,29.800302505493164,3.9243414402008057,6.997689247131348,-5.984021664,-0.741947234,-2.839339495,0.3424173593521118,-1.775653362,0.9060562252998352,-2.077721596,-0.646508515,-2.060067177,-0.17076014,-3.554874182,-0.953790843,2.228668451309204,3.1962056159973145
81,STUTS - One.mp3,-42.86491013,93.00443267822266,3.4114861488342285,34.297061920166016,7.4302873611450195,7.262158393859863,-4.609457493,5.421125888824463,-4.134727001,6.687459945678711,-0.827006459,0.8092361092567444,-2.351169109,2.9040122032165527,-0.953388155,4.553334712982178,-4.007408142,1.2835073471069336,-2.284253836,-2.045948982
82,Tek Genesis - Petrichor.mp3,-68.86901855,70.37558746,-1.30462718,14.292045593261719,-1.448658943,8.792499542236328,-4.955377102,10.739294052124023,2.4966468811035156,8.325580596923828,2.100162982940674,-1.867502928,-3.008179188,3.516101598739624,2.0838100910186768,8.219241142,-0.049263854,5.4456000328063965,-1.281735659,1.983182430267334
83,The Chords - Sh-Boom.mp3,-96.19937897,101.28428649902344,3.711029291152954,46.4216423,-1.721634865,18.03174591064453,-17.07209015,13.74329948425293,-18.02494049,-1.057579517,-6.361118793,-1.087157607,-8.653946877,-3.581073046,-5.893091679,-3.114112377,-5.658115387,-3.260504007,-6.508937836,-0.926573396
84,The Nicholas - Blink.mp3,-164.3398895,115.3766860961914,-15.1522646,14.367502212524414,-0.408101708,-10.30610371,-9.985940933,-5.193647861,-18.08926392,1.8134691715240479,-12.8723011,-6.710058212,-14.02466679,-9.717288017,-10.22941971,-4.620342731,-6.871502399,1.4295744895935059,-5.04796648,-3.414438486
85,The Nicholas - Casi.mp3,-226.1848755,131.0829315185547,-12.12653065,-7.177194595,-11.07470417,-10.91818714,-7.363379955,-4.828239918,-8.1693573,-6.36717844,0.42684486508369446,7.6990532875061035,6.913430213928223,2.1749002933502197,1.5456888675689697,2.9767470359802246,-2.32593441,-1.380192399,6.838783264160156,5.251420021057129
86,The Spiders From Mars - Fly to me to the moon & back.mp3,-96.96172333,100.24910736083984,-9.394459724,22.91301155090332,2.2861928939819336,6.670367240905762,0.18756406009197235,8.209661483764648,-0.692960143,4.639159679412842,-2.971328497,3.489595651626587,-2.303214788,-0.361764431,-0.060079839,4.477297306060791,-2.350789309,4.486248493,-0.81922847,1.460010051727295
89,The Streets - The Escapist.mp3,-92.2101059,102.5433578491211,-20.76717567,17.995075225830078,4.065324783325195,-3.712497711,3.478537082672119,4.743646621704102,2.3672304153442383,-0.0323481,-3.407025099,-5.659000397,-2.677804947,-4.557682514,-4.386992455,-1.244820356,-5.32884264,1.7834361791610718,-4.642324448,-6.001927853
90,The xx - A Violent Noise.mp3,-131.695816,136.64004516601562,-7.097954273,21.27673912,9.370910645,4.702108383178711,4.411855220794678,2.8951468467712402,-5.052780151,1.4985169172286987,-2.707136154,4.812085151672363,-1.412571907,-4.331554413,-0.116373613,-0.048127003,-5.315810204,0.8664665222167969,0.1500784158706665,0.27924078702926636
91,The xx - Dangerous.mp3,-73.71615601,99.82933044433594,5.181441783905029,23.662151336669922,7.674022674560547,12.522119522094727,6.433608531951904,11.500069618225098,1.688295602798462,9.412202835083008,-0.152028292,9.083409309387207,0.4133153259754181,5.149785519,2.656740904,-1.776908517,-1.586628079,6.299044609069824,1.8278332948684692,2.1266744136810303
92,Two Feet - Love Is a Bitch.mp3,-184.4942017,130.2233428955078,1.608804464,18.32420539855957,10.077966690063477,8.811454772949219,1.6034470796585083,0.3111110031604767,-0.437486619,1.5144332647323608,-1.192050219,4.106812953948975,0.12371338903903961,0.6374809145927429,-0.145519421,3.628986120223999,1.2215429544448853,2.4000332355499268,-1.538579226,-0.08332105
93,Underscores - voice of reason.mp3,-169.5098267,105.28104400634766,3.5033814907073975,10.219819068908691,3.678284168243408,3.607827902,3.920682191848755,5.238168716430664,-2.955284357,0.6532768607139587,-2.294887543,3.4824609756469727,-0.217571571,0.6877111792564392,-0.907289326,1.3455071449279785,-0.420021057,1.7099064588546753,-0.709042192,1.248652696609497
94,Why Don-'t We - Something Different.mp3,-101.855278,86.66687012,10.41434097290039,38.991310119628906,9.174056053161621,12.472698211669922,4.052423477172852,4.762190341949463,0.3821503520011902,3.1882479190826416,-2.223569155,1.379602313041687,-1.386046052,3.143249988555908,1.0938212871551514,3.079284668,1.9470806121826172,3.8874926567077637,1.083128809928894,3.464223861694336
95,William Basinski - dlp 1.2.mp3,-305.8359985,214.86544799804688,31.283748626708984,-2.054337025,-3.637217045,4.782060623168945,1.5083264112472534,-3.777028084,-7.676990986,-8.240422249,-5.512408733,-2.555616379,-2.282729626,-4.081760883,-5.479647636,-6.75810957,-8.23525238,-10.72026443,-9.489484787,-7.143437386
96,XXXTentacion - changes.mp3,-159.4285126,127.6385269165039,6.715186119,20.98851967,15.955103874206543,0.13253599405288696,-10.87637329,8.294205665588379,-21.94548416,10.057753562927246,-1.26807332,-9.13759613,1.7802355289459229,6.743650436401367,4.180590629577637,7.727905273,-0.724341869,-4.102558613,-2.487743378,-5.060970306
97,xxxtentacion - Ecstasy.mp3,-137.3805389,129.31039428710938,5.131413459777832,5.537603855133057,3.6443309783935547,3.2225327491760254,10.538354873657227,2.2734975814819336,6.4319024085998535,1.2922804355621338,-1.642013788,0.4792865216732025,-1.224871993,7.760009288787842,-2.075616837,5.415497303009033,-2.310626984,-1.474856377,-5.435801983,-4.540694237
98,Xxxtentacion - SAD! .mp3,-156.0400238,102.69120788574219,17.431827545166016,24.26749038696289,8.910187721252441,10.559977531433105,3.5904860496520996,7.8419413566589355,-3.250466585,6.8011980056762695,-7.806715965,-1.004292011,-2.86426115,0.9169755578041077,-5.172388554,-2.201974392,-4.319859028,1.406831145,-1.499729872,-1.219201207
99,you can do it! __ nagatoro lofi.mp3,-279.8250427,105.63838958740234,21.652578353881836,18.325084686279297,-20.89032745,-9.644216537,-10.52253723,-5.208163261,0.4292123019695282,0.5092450976371765,-2.858165026,3.8927996158599854,-1.689024568,4.191065311431885,-0.317995727,1.6121056079864502,-3.227801085,1.0206248760223389,-2.451200008,-1.337319374
